date,MSFT,AMZN
2025-01-30 07:00:00,424.55,237.13
2025-01-30 07:05:00,423.77,237.185
2025-01-30 07:10:00,424.38,236.94
2025-01-30 07:15:00,423.09,236.63
2025-01-30 07:20:00,423.12,236.76
2025-01-30 07:25:00,423.36,236.98
2025-01-30 07:30:00,423.55,237.0
2025-01-30 07:35:00,424.11,237.15
2025-01-30 07:40:00,423.28,237.13
2025-01-30 07:45:00,423.36,237.19
2025-01-30 07:50:00,423.89,237.21
2025-01-30 07:55:00,424.32,237.39
2025-01-30 08:00:00,424.4,237.15
2025-01-30 08:05:00,424.7,237.83
2025-01-30 08:10:00,424.625,237.8
2025-01-30 08:15:00,423.6,237.9
2025-01-30 08:20:00,423.92,237.37
2025-01-30 08:25:00,423.9001,237.35
2025-01-30 08:30:00,423.7098,237.08
2025-01-30 08:35:00,422.44,236.8
2025-01-30 08:40:00,422.75,236.53
2025-01-30 08:45:00,422.67,236.1501
2025-01-30 08:50:00,421.75,236.43
2025-01-30 08:55:00,422.67,236.79
2025-01-30 09:00:00,421.1386,236.4
2025-01-30 09:05:00,420.1699,236.24
2025-01-30 09:10:00,420.28,235.99
2025-01-30 09:15:00,419.8,236.0
2025-01-30 09:20:00,420.25,235.87
2025-01-30 09:25:00,418.67,237.36
2025-01-30 09:30:00,416.5999,235.47
2025-01-30 09:35:00,419.59,235.11
2025-01-30 09:40:00,419.58,235.4385
2025-01-30 09:45:00,422.66,236.83
2025-01-30 09:50:00,420.85,237.06
2025-01-30 09:55:00,421.72,237.01
2025-01-30 10:00:00,417.15,235.855
2025-01-30 10:05:00,416.33,235.82
2025-01-30 10:10:00,416.5987,235.8785
2025-01-30 10:15:00,415.39,235.79
2025-01-30 10:20:00,415.65,236.095
2025-01-30 10:25:00,415.2299,235.35
2025-01-30 10:30:00,415.2,235.55
2025-01-30 10:35:00,416.28,235.77
2025-01-30 10:40:00,415.65,235.44
2025-01-30 10:45:00,416.0766,235.08
2025-01-30 10:50:00,415.25,234.3144
2025-01-30 10:55:00,415.25,233.2305
2025-01-30 11:00:00,414.73,233.54
2025-01-30 11:05:00,414.868,232.89
2025-01-30 11:10:00,413.775,232.32
2025-01-30 11:15:00,413.9,232.84
2025-01-30 11:20:00,415.035,233.78
2025-01-30 11:25:00,415.25,233.97
2025-01-30 11:30:00,414.6457,233.56
2025-01-30 11:35:00,415.171,233.81
2025-01-30 11:40:00,415.445,233.77
2025-01-30 11:45:00,415.66,234.17
2025-01-30 11:50:00,416.51,234.9205
2025-01-30 11:55:00,416.33,235.14
2025-01-30 12:00:00,416.06,234.8527
2025-01-30 12:05:00,416.7487,235.54
2025-01-30 12:10:00,415.29,234.8
2025-01-30 12:15:00,415.1,234.49
2025-01-30 12:20:00,414.64,234.405
2025-01-30 12:25:00,414.5045,234.36
2025-01-30 12:30:00,415.07,234.3701
2025-01-30 12:35:00,415.22,234.495
2025-01-30 12:40:00,414.76,234.3456
2025-01-30 12:45:00,414.85,234.475
2025-01-30 12:50:00,414.985,234.5
2025-01-30 12:55:00,414.5,234.41
2025-01-30 13:00:00,414.63,234.55
2025-01-30 13:05:00,415.045,234.64
2025-01-30 13:10:00,415.14,234.47
2025-01-30 13:15:00,415.3742,234.4713
2025-01-30 13:20:00,415.925,234.64
2025-01-30 13:25:00,415.715,234.72
2025-01-30 13:30:00,416.38,235.075
2025-01-30 13:35:00,416.145,235.48
2025-01-30 13:40:00,415.02,235.475
2025-01-30 13:45:00,414.85,235.405
2025-01-30 13:50:00,414.47,235.495
2025-01-30 13:55:00,415.035,235.65
2025-01-30 14:00:00,414.7,235.27
2025-01-30 14:05:00,414.9605,235.24
2025-01-30 14:10:00,415.2,235.1923
2025-01-30 14:15:00,415.175,234.9535
2025-01-30 14:20:00,415.42,234.985
2025-01-30 14:25:00,415.2167,235.0
2025-01-30 14:30:00,415.02,234.985
2025-01-30 14:35:00,415.255,235.03
2025-01-30 14:40:00,415.07,235.0976
2025-01-30 14:45:00,415.435,235.347
2025-01-30 14:50:00,415.63,235.365
2025-01-30 14:55:00,415.6912,235.96
2025-01-30 15:00:00,415.77,236.09
2025-01-30 15:05:00,415.745,235.9144
2025-01-30 15:10:00,415.605,235.87
2025-01-30 15:15:00,415.9574,236.085
2025-01-30 15:20:00,415.95,236.126
2025-01-30 15:25:00,415.9683,235.9415
2025-01-30 15:30:00,415.7895,236.16
2025-01-30 15:35:00,415.26,235.29
2025-01-30 15:40:00,414.285,234.755
2025-01-30 15:45:00,414.736,234.93
2025-01-30 15:50:00,415.88,234.921
2025-01-30 15:55:00,414.87,234.6
2025-01-30 16:00:00,415.57,234.64
2025-01-30 16:05:00,415.85,234.73
2025-01-30 16:10:00,415.82,234.67
2025-01-30 16:15:00,415.73,234.74
2025-01-30 16:20:00,415.99,234.72
2025-01-30 16:25:00,415.95,234.72
2025-01-30 16:30:00,416.13,234.69
2025-01-30 16:35:00,415.95,234.85
2025-01-30 16:40:00,416.08,234.78
2025-01-30 16:45:00,416.23,234.77
2025-01-30 16:50:00,416.3,234.75
2025-01-30 16:55:00,416.32,234.67
2025-01-30 17:00:00,416.14,234.84
2025-01-30 17:05:00,415.845,234.81
2025-01-30 17:10:00,415.96,234.8
2025-01-30 17:15:00,415.98,234.885
2025-01-30 17:20:00,416.1635,234.82
2025-01-30 17:25:00,416.65,235.25
2025-01-30 17:30:00,416.85,235.31
2025-01-30 17:35:00,416.73,235.45
2025-01-30 17:40:00,416.62,235.11
2025-01-30 17:45:00,416.79,235.0
2025-01-30 17:50:00,417.35,235.19
2025-01-30 17:55:00,417.93,235.075
2025-01-30 18:00:00,417.8502,235.2
2025-01-30 18:05:00,417.755,235.2592
2025-01-30 18:10:00,417.79,235.31
2025-01-30 18:15:00,417.7077,235.21
2025-01-30 18:20:00,417.4,235.249
2025-01-30 18:25:00,417.44,235.34
2025-01-30 18:30:00,417.4,235.07
2025-01-30 18:35:00,417.37,235.19
2025-01-30 18:40:00,417.63,235.21
2025-01-30 18:45:00,417.65,235.175
2025-01-30 18:50:00,417.735,235.1953
2025-01-30 18:55:00,417.95,235.3
2025-01-30 19:00:00,418.15,235.25
2025-01-30 19:05:00,418.25,235.2035
2025-01-30 19:10:00,418.28,235.32
2025-01-30 19:15:00,418.16,235.34
2025-01-30 19:20:00,418.2,235.33
2025-01-30 19:25:00,418.03,235.34
2025-01-30 19:30:00,418.14,235.335
2025-01-30 19:35:00,418.25,235.39
2025-01-30 19:40:00,418.4002,235.3
2025-01-30 19:45:00,418.2297,235.43
2025-01-30 19:50:00,418.085,235.43
2025-01-30 19:55:00,418.1,235.355
2025-01-31 04:00:00,419.8,235.99
2025-01-31 04:05:00,419.7,235.83
2025-01-31 04:10:00,419.89,235.91
2025-01-31 04:15:00,419.85,235.85
2025-01-31 04:20:00,419.39,235.85
2025-01-31 04:25:00,419.44,235.79
2025-01-31 04:30:00,419.95,235.78
2025-01-31 04:35:00,419.89,235.82
2025-01-31 04:40:00,419.87,236.32
2025-01-31 04:45:00,419.8,236.53
2025-01-31 04:50:00,419.9,236.55
2025-01-31 04:55:00,419.9,236.48
2025-01-31 05:00:00,419.88,236.68
2025-01-31 05:05:00,419.85,236.79
2025-01-31 05:10:00,419.8,236.64
2025-01-31 05:15:00,419.5,236.58
2025-01-31 05:20:00,419.72,236.58
2025-01-31 05:25:00,419.6,236.67
2025-01-31 05:30:00,419.46,236.6
2025-01-31 05:35:00,419.86,236.67
2025-01-31 05:40:00,419.98,236.68
2025-01-31 05:45:00,419.95,236.65
2025-01-31 05:50:00,419.9,236.48
2025-01-31 05:55:00,420.16,236.58
2025-01-31 06:00:00,420.2,236.63
2025-01-31 06:05:00,420.17,236.63
2025-01-31 06:10:00,420.11,236.63
2025-01-31 06:15:00,420.18,236.65
2025-01-31 06:20:00,420.04,236.64
2025-01-31 06:25:00,419.94,236.69
2025-01-31 06:30:00,419.75,236.69
2025-01-31 06:35:00,419.95,236.69
2025-01-31 06:40:00,419.84,236.69
2025-01-31 06:45:00,419.78,236.64
2025-01-31 06:50:00,419.77,236.6
2025-01-31 06:55:00,420.01,236.69
2025-01-31 07:00:00,419.34,236.89
2025-01-31 07:05:00,419.11,236.9
2025-01-31 07:10:00,418.8,236.83
2025-01-31 07:15:00,419.09,236.88
2025-01-31 07:20:00,419.21,236.81
2025-01-31 07:25:00,419.0,236.75
2025-01-31 07:30:00,419.03,236.71
2025-01-31 07:35:00,419.15,236.76
2025-01-31 07:40:00,419.3,236.78
2025-01-31 07:45:00,419.31,236.74
2025-01-31 07:50:00,419.59,236.65
2025-01-31 07:55:00,419.18,236.65
2025-01-31 08:00:00,419.01,236.56
2025-01-31 08:05:00,419.25,236.5
2025-01-31 08:10:00,419.23,236.7975
2025-01-31 08:15:00,419.53,236.77
2025-01-31 08:20:00,419.41,236.9
2025-01-31 08:25:00,419.35,236.835
2025-01-31 08:30:00,418.9987,236.84
2025-01-31 08:35:00,418.99,236.8772
2025-01-31 08:40:00,418.75,236.89
2025-01-31 08:45:00,418.77,236.92
2025-01-31 08:50:00,419.1365,236.92
2025-01-31 08:55:00,418.608,236.8422
2025-01-31 09:00:00,418.54,236.51
2025-01-31 09:05:00,418.73,236.5
2025-01-31 09:10:00,418.48,236.4
2025-01-31 09:15:00,418.15,236.385
2025-01-31 09:20:00,417.9,236.43
2025-01-31 09:25:00,418.66,236.82
2025-01-31 09:30:00,416.91,237.645
2025-01-31 09:35:00,417.71,238.21
2025-01-31 09:40:00,418.23,239.0
2025-01-31 09:45:00,418.825,239.4
2025-01-31 09:50:00,419.465,239.48
2025-01-31 09:55:00,418.96,239.24
2025-01-31 10:00:00,419.423,238.72
2025-01-31 10:05:00,420.09,238.15
2025-01-31 10:10:00,420.265,238.5392
2025-01-31 10:15:00,419.97,238.1301
2025-01-31 10:20:00,418.515,238.21
2025-01-31 10:25:00,417.3874,238.135
2025-01-31 10:30:00,416.82,238.945
2025-01-31 10:35:00,418.05,239.1838
2025-01-31 10:40:00,416.5,238.77
2025-01-31 10:45:00,417.05,238.82
2025-01-31 10:50:00,417.23,238.96
2025-01-31 10:55:00,417.229,239.3025
2025-01-31 11:00:00,417.01,239.2144
2025-01-31 11:05:00,416.6881,239.08
2025-01-31 11:10:00,416.6,239.255
2025-01-31 11:15:00,416.19,238.9
2025-01-31 11:20:00,416.06,238.7633
2025-01-31 11:25:00,416.145,238.825
2025-01-31 11:30:00,416.126,239.35
2025-01-31 11:35:00,415.29,239.1303
2025-01-31 11:40:00,415.89,239.25
2025-01-31 11:45:00,416.125,239.39
2025-01-31 11:50:00,416.285,239.77
2025-01-31 11:55:00,416.6892,239.58
2025-01-31 12:00:00,416.98,239.22
2025-01-31 12:05:00,417.34,239.11
2025-01-31 12:10:00,418.1799,239.4857
2025-01-31 12:15:00,418.14,239.63
2025-01-31 12:20:00,418.265,239.64
2025-01-31 12:25:00,418.53,239.82
2025-01-31 12:30:00,418.46,239.69
2025-01-31 12:35:00,418.455,239.57
2025-01-31 12:40:00,418.47,239.41
2025-01-31 12:45:00,418.6,239.54
2025-01-31 12:50:00,418.2944,239.55
2025-01-31 12:55:00,418.3282,239.41
2025-01-31 13:00:00,418.56,239.79
2025-01-31 13:05:00,418.47,240.0101
2025-01-31 13:10:00,418.9399,239.74
2025-01-31 13:15:00,417.7745,239.4059
2025-01-31 13:20:00,417.92,239.83
2025-01-31 13:25:00,417.54,239.62
2025-01-31 13:30:00,416.81,238.41
2025-01-31 13:35:00,417.15,239.1974
2025-01-31 13:40:00,417.175,238.97
2025-01-31 13:45:00,416.99,238.87
2025-01-31 13:50:00,416.815,238.525
2025-01-31 13:55:00,417.0,238.68
2025-01-31 14:00:00,416.895,238.56
2025-01-31 14:05:00,416.33,238.1507
2025-01-31 14:10:00,416.87,238.72
2025-01-31 14:15:00,416.5288,238.365
2025-01-31 14:20:00,416.96,238.53
2025-01-31 14:25:00,416.4344,238.515
2025-01-31 14:30:00,416.875,238.7
2025-01-31 14:35:00,416.185,237.94
2025-01-31 14:40:00,415.87,237.62
2025-01-31 14:45:00,415.6005,237.45
2025-01-31 14:50:00,416.435,237.95
2025-01-31 14:55:00,416.505,238.185
2025-01-31 15:00:00,415.75,237.2
2025-01-31 15:05:00,416.08,237.545
2025-01-31 15:10:00,415.865,237.455
2025-01-31 15:15:00,416.15,237.52
2025-01-31 15:20:00,416.47,237.22
2025-01-31 15:25:00,416.14,237.2
2025-01-31 15:30:00,416.325,237.55
2025-01-31 15:35:00,416.12,237.38
2025-01-31 15:40:00,415.885,237.56
2025-01-31 15:45:00,416.23,238.02
2025-01-31 15:50:00,415.605,237.57
2025-01-31 15:55:00,415.02,237.59
2025-01-31 16:00:00,414.94,237.62
2025-01-31 16:05:00,415.18,237.84
2025-01-31 16:10:00,415.05,237.58
2025-01-31 16:15:00,415.01,237.57
2025-01-31 16:20:00,414.97,237.56
2025-01-31 16:25:00,414.95,237.46
2025-01-31 16:30:00,414.845,237.35
2025-01-31 16:35:00,414.88,237.465
2025-01-31 16:40:00,414.99,237.465
2025-01-31 16:45:00,415.0,237.4876
2025-01-31 16:50:00,415.0,237.45
2025-01-31 16:55:00,414.975,237.67
2025-01-31 17:00:00,414.99,237.5
2025-01-31 17:05:00,409.7972,237.51
2025-01-31 17:10:00,414.98,237.5
2025-01-31 17:15:00,414.96,237.4
2025-01-31 17:20:00,414.905,237.48
2025-01-31 17:25:00,414.95,237.65
2025-01-31 17:30:00,414.8103,237.41
2025-01-31 17:35:00,414.64,237.4
2025-01-31 17:40:00,414.6,237.3
2025-01-31 17:45:00,414.6,237.45
2025-01-31 17:50:00,414.57,237.4
2025-01-31 17:55:00,414.56,237.31
2025-01-31 18:00:00,414.56,237.32
2025-01-31 18:05:00,414.525,237.4
2025-01-31 18:10:00,414.55,237.3
2025-01-31 18:15:00,414.555,237.395
2025-01-31 18:20:00,414.73,237.225
2025-01-31 18:25:00,414.65,237.23
2025-01-31 18:30:00,414.57,237.13
2025-01-31 18:35:00,414.679,237.2
2025-01-31 18:40:00,414.59,237.115
2025-01-31 18:45:00,414.64,237.115
2025-01-31 18:50:00,414.59,237.0022
2025-01-31 18:55:00,414.58,236.885
2025-01-31 19:00:00,414.58,236.9638
2025-01-31 19:05:00,414.59,236.89
2025-01-31 19:10:00,414.555,236.88
2025-01-31 19:15:00,414.6,236.78
2025-01-31 19:20:00,414.585,236.7
2025-01-31 19:25:00,414.62,236.63
2025-01-31 19:30:00,414.6,236.71
2025-01-31 19:35:00,414.55,236.75
2025-01-31 19:40:00,414.5975,236.675
2025-01-31 19:45:00,414.3906,236.6492
2025-01-31 19:50:00,414.2501,236.39
2025-01-31 19:55:00,414.05,236.125
2025-02-03 04:00:00,408.84,233.5
2025-02-03 04:05:00,407.47,232.85
2025-02-03 04:10:00,407.98,232.99
2025-02-03 04:15:00,407.87,232.63
2025-02-03 04:20:00,407.96,232.38
2025-02-03 04:25:00,408.38,232.67
2025-02-03 04:30:00,408.62,233.0
2025-02-03 04:35:00,408.78,232.45
2025-02-03 04:40:00,408.77,232.29
2025-02-03 04:45:00,408.83,232.48
2025-02-03 04:50:00,408.76,232.57
2025-02-03 04:55:00,408.78,232.47
2025-02-03 05:00:00,408.5,232.23
2025-02-03 05:05:00,408.94,232.55
2025-02-03 05:10:00,408.81,232.51
2025-02-03 05:15:00,408.9,232.65
2025-02-03 05:20:00,408.88,232.61
2025-02-03 05:25:00,408.9,232.76
2025-02-03 05:30:00,409.32,233.2
2025-02-03 05:35:00,408.85,233.28
2025-02-03 05:40:00,408.89,233.45
2025-02-03 05:45:00,408.97,233.45
2025-02-03 05:50:00,408.92,233.44
2025-02-03 05:55:00,408.99,233.49
2025-02-03 06:00:00,409.77,233.83
2025-02-03 06:05:00,409.5,233.9
2025-02-03 06:10:00,409.74,234.14
2025-02-03 06:15:00,409.32,233.98
2025-02-03 06:20:00,409.6,234.0
2025-02-03 06:25:00,409.45,233.65
2025-02-03 06:30:00,409.54,233.6
2025-02-03 06:35:00,409.5,233.35
2025-02-03 06:40:00,409.5,233.16
2025-02-03 06:45:00,409.59,233.11
2025-02-03 06:50:00,409.23,233.01
2025-02-03 06:55:00,409.5,233.29
2025-02-03 07:00:00,410.04,232.79
2025-02-03 07:05:00,409.48,232.53
2025-02-03 07:10:00,409.7,232.99
2025-02-03 07:15:00,409.74,232.63
2025-02-03 07:20:00,409.82,233.23
2025-02-03 07:25:00,410.14,233.71
2025-02-03 07:30:00,409.23,233.27
2025-02-03 07:35:00,409.0,233.07
2025-02-03 07:40:00,408.61,233.12
2025-02-03 07:45:00,408.7,233.03
2025-02-03 07:50:00,409.6,233.25
2025-02-03 07:55:00,409.72,233.35
2025-02-03 08:00:00,409.995,233.52
2025-02-03 08:05:00,410.4,233.56
2025-02-03 08:10:00,411.16,234.255
2025-02-03 08:15:00,411.195,233.9
2025-02-03 08:20:00,411.03,233.5882
2025-02-03 08:25:00,411.295,233.8938
2025-02-03 08:30:00,411.145,233.55
2025-02-03 08:35:00,410.4092,233.7897
2025-02-03 08:40:00,410.56,233.86
2025-02-03 08:45:00,410.65,234.395
2025-02-03 08:50:00,410.3,234.4999
2025-02-03 08:55:00,410.37,234.4
2025-02-03 09:00:00,410.255,234.27
2025-02-03 09:05:00,410.41,234.3293
2025-02-03 09:10:00,410.78,234.53
2025-02-03 09:15:00,411.12,234.91
2025-02-03 09:20:00,411.26,234.88
2025-02-03 09:25:00,411.52,233.94
2025-02-03 09:30:00,412.935,236.06
2025-02-03 09:35:00,414.47,237.9
2025-02-03 09:40:00,412.75,237.31
2025-02-03 09:45:00,412.08,236.63
2025-02-03 09:50:00,412.08,236.27
2025-02-03 09:55:00,411.425,235.505
2025-02-03 10:00:00,410.255,234.26
2025-02-03 10:05:00,410.58,234.4
2025-02-03 10:10:00,409.25,233.9508
2025-02-03 10:15:00,409.01,232.915
2025-02-03 10:20:00,411.07,235.31
2025-02-03 10:25:00,411.675,235.27
2025-02-03 10:30:00,412.0,235.39
2025-02-03 10:35:00,412.0,235.14
2025-02-03 10:40:00,413.2,236.225
2025-02-03 10:45:00,412.8211,236.14
2025-02-03 10:50:00,412.8368,235.87
2025-02-03 10:55:00,413.04,236.385
2025-02-03 11:00:00,413.29,236.33
2025-02-03 11:05:00,413.24,236.72
2025-02-03 11:10:00,412.65,237.37
2025-02-03 11:15:00,412.455,237.72
2025-02-03 11:20:00,412.35,237.495
2025-02-03 11:25:00,411.8,237.1293
2025-02-03 11:30:00,411.46,237.24
2025-02-03 11:35:00,411.425,237.47
2025-02-03 11:40:00,411.12,237.92
2025-02-03 11:45:00,410.4,237.4438
2025-02-03 11:50:00,411.78,238.23
2025-02-03 11:55:00,411.125,237.8559
2025-02-03 12:00:00,411.03,237.83
2025-02-03 12:05:00,411.77,238.09
2025-02-03 12:10:00,411.2,238.0593
2025-02-03 12:15:00,411.12,238.36
2025-02-03 12:20:00,412.215,239.03
2025-02-03 12:25:00,411.69,238.5366
2025-02-03 12:30:00,411.23,238.17
2025-02-03 12:35:00,411.115,237.845
2025-02-03 12:40:00,410.95,237.71
2025-02-03 12:45:00,411.6792,238.1225
2025-02-03 12:50:00,412.2099,238.3266
2025-02-03 12:55:00,412.09,238.06
2025-02-03 13:00:00,412.16,238.2597
2025-02-03 13:05:00,411.885,237.66
2025-02-03 13:10:00,412.682,238.24
2025-02-03 13:15:00,412.675,238.1132
2025-02-03 13:20:00,412.6,238.14
2025-02-03 13:25:00,413.03,238.2312
2025-02-03 13:30:00,413.47,238.45
2025-02-03 13:35:00,413.4626,238.3053
2025-02-03 13:40:00,413.355,237.93
2025-02-03 13:45:00,413.835,238.245
2025-02-03 13:50:00,414.43,238.23
2025-02-03 13:55:00,414.895,238.0799
2025-02-03 14:00:00,414.735,237.71
2025-02-03 14:05:00,414.79,237.7799
2025-02-03 14:10:00,415.0808,238.06
2025-02-03 14:15:00,415.145,238.13
2025-02-03 14:20:00,414.8652,238.09
2025-02-03 14:25:00,415.06,237.995
2025-02-03 14:30:00,414.79,237.96
2025-02-03 14:35:00,414.86,237.92
2025-02-03 14:40:00,414.79,237.79
2025-02-03 14:45:00,414.875,237.94
2025-02-03 14:50:00,414.425,237.76
2025-02-03 14:55:00,414.07,237.58
2025-02-03 15:00:00,413.9484,238.13
2025-02-03 15:05:00,413.575,237.835
2025-02-03 15:10:00,413.36,237.82
2025-02-03 15:15:00,414.07,237.9835
2025-02-03 15:20:00,413.82,238.02
2025-02-03 15:25:00,413.585,238.0317
2025-02-03 15:30:00,413.97,237.8622
2025-02-03 15:35:00,413.866,237.74
2025-02-03 15:40:00,413.43,237.6
2025-02-03 15:45:00,413.31,238.085
2025-02-03 15:50:00,412.195,237.955
2025-02-03 15:55:00,411.01,237.47
2025-02-03 16:00:00,410.92,237.42
2025-02-03 16:05:00,411.15,237.58
2025-02-03 16:10:00,411.085,237.65
2025-02-03 16:15:00,411.59,237.71
2025-02-03 16:20:00,412.0,238.33
2025-02-03 16:25:00,412.26,238.155
2025-02-03 16:30:00,412.16,238.11
2025-02-03 16:35:00,412.7,238.87
2025-02-03 16:40:00,412.78,239.01
2025-02-03 16:45:00,413.5,239.0022
2025-02-03 16:50:00,412.8014,239.02
2025-02-03 16:55:00,412.8,238.99
2025-02-03 17:00:00,413.49,239.17
2025-02-03 17:05:00,412.76,239.0
2025-02-03 17:10:00,412.9,238.71
2025-02-03 17:15:00,412.84,238.8916
2025-02-03 17:20:00,412.84,238.99
2025-02-03 17:25:00,412.83,239.11
2025-02-03 17:30:00,412.8,239.0
2025-02-03 17:35:00,412.85,239.26
2025-02-03 17:40:00,412.75,239.14
2025-02-03 17:45:00,412.82,239.31
2025-02-03 17:50:00,412.85,239.3
2025-02-03 17:55:00,412.85,239.35
2025-02-03 18:00:00,412.5,239.23
2025-02-03 18:05:00,412.499,239.18
2025-02-03 18:10:00,412.44,239.21
2025-02-03 18:15:00,412.5,239.1
2025-02-03 18:20:00,412.46,239.0998
2025-02-03 18:25:00,412.6,238.92
2025-02-03 18:30:00,412.67,238.975
2025-02-03 18:35:00,412.5,239.0
2025-02-03 18:40:00,412.49,238.945
2025-02-03 18:45:00,412.4,238.98
2025-02-03 18:50:00,412.49,238.7
2025-02-03 18:55:00,412.49,238.93
2025-02-03 19:00:00,412.16,238.5
2025-02-03 19:05:00,412.16,238.78
2025-02-03 19:10:00,412.04,238.575
2025-02-03 19:15:00,411.875,238.34
2025-02-03 19:20:00,412.3,238.585
2025-02-03 19:25:00,412.45,238.68
2025-02-03 19:30:00,412.41,238.765
2025-02-03 19:35:00,412.35,238.865
2025-02-03 19:40:00,412.49,238.99
2025-02-03 19:45:00,412.4,238.78
2025-02-03 19:50:00,412.5599,238.8699
2025-02-03 19:55:00,412.5,238.99
2025-02-04 04:00:00,410.14,237.07
2025-02-04 04:05:00,410.0,237.06
2025-02-04 04:10:00,410.29,237.25
2025-02-04 04:15:00,410.19,237.13
2025-02-04 04:20:00,409.61,237.36
2025-02-04 04:25:00,409.82,237.45
2025-02-04 04:30:00,409.68,237.17
2025-02-04 04:35:00,409.54,237.24
2025-02-04 04:40:00,409.52,237.2
2025-02-04 04:45:00,409.62,237.17
2025-02-04 04:50:00,409.7,237.18
2025-02-04 04:55:00,409.71,237.01
2025-02-04 05:00:00,410.04,237.09
2025-02-04 05:05:00,409.9,237.16
2025-02-04 05:10:00,410.0,237.39
2025-02-04 05:15:00,410.0,237.31
2025-02-04 05:20:00,410.28,237.15
2025-02-04 05:25:00,410.34,237.19
2025-02-04 05:30:00,410.06,237.12
2025-02-04 05:35:00,410.17,237.06
2025-02-04 05:40:00,410.0,237.28
2025-02-04 05:45:00,410.27,237.29
2025-02-04 05:50:00,410.18,237.25
2025-02-04 05:55:00,410.06,237.29
2025-02-04 06:00:00,410.35,237.31
2025-02-04 06:05:00,410.45,237.4
2025-02-04 06:10:00,410.38,237.46
2025-02-04 06:15:00,410.34,237.0
2025-02-04 06:20:00,410.5,238.73
2025-02-04 06:25:00,410.5,238.5
2025-02-04 06:30:00,410.3,238.45
2025-02-04 06:35:00,410.09,238.77
2025-02-04 06:40:00,410.2,238.72
2025-02-04 06:45:00,410.31,238.7
2025-02-04 06:50:00,410.4,238.48
2025-02-04 06:55:00,410.05,238.3
2025-02-04 07:00:00,410.51,238.46
2025-02-04 07:05:00,410.43,238.37
2025-02-04 07:10:00,410.44,238.44
2025-02-04 07:15:00,410.45,238.76
2025-02-04 07:20:00,411.07,239.0
2025-02-04 07:25:00,411.35,238.74
2025-02-04 07:30:00,411.88,238.74
2025-02-04 07:35:00,411.8,238.8
2025-02-04 07:40:00,412.02,238.69
2025-02-04 07:45:00,411.34,238.66
2025-02-04 07:50:00,411.78,238.7
2025-02-04 07:55:00,411.74,238.74
2025-02-04 08:00:00,411.31,238.7
2025-02-04 08:05:00,411.53,238.85
2025-02-04 08:10:00,412.0,238.8684
2025-02-04 08:15:00,412.0,238.83
2025-02-04 08:20:00,411.81,238.815
2025-02-04 08:25:00,411.72,238.67
2025-02-04 08:30:00,411.93,238.48
2025-02-04 08:35:00,411.755,238.22
2025-02-04 08:40:00,411.62,238.37
2025-02-04 08:45:00,411.87,238.355
2025-02-04 08:50:00,411.75,238.48
2025-02-04 08:55:00,411.9,238.48
2025-02-04 09:00:00,412.105,238.71
2025-02-04 09:05:00,412.1,238.86
2025-02-04 09:10:00,412.1,238.5167
2025-02-04 09:15:00,412.24,238.4321
2025-02-04 09:20:00,412.38,238.55
2025-02-04 09:25:00,412.57,238.81
2025-02-04 09:30:00,410.59,238.585
2025-02-04 09:35:00,411.5,238.64
2025-02-04 09:40:00,410.51,238.74
2025-02-04 09:45:00,411.6215,238.88
2025-02-04 09:50:00,411.05,239.49
2025-02-04 09:55:00,411.27,239.79
2025-02-04 10:00:00,412.24,240.45
2025-02-04 10:05:00,412.4101,240.7477
2025-02-04 10:10:00,412.21,239.79
2025-02-04 10:15:00,412.22,240.5364
2025-02-04 10:20:00,412.545,241.0
2025-02-04 10:25:00,413.17,241.44
2025-02-04 10:30:00,412.935,241.735
2025-02-04 10:35:00,413.7383,242.16
2025-02-04 10:40:00,413.49,241.78
2025-02-04 10:45:00,413.29,241.735
2025-02-04 10:50:00,413.36,241.614
2025-02-04 10:55:00,413.1708,241.465
2025-02-04 11:00:00,413.44,241.833
2025-02-04 11:05:00,413.15,241.97
2025-02-04 11:10:00,413.04,241.99
2025-02-04 11:15:00,412.615,241.7
2025-02-04 11:20:00,412.4525,241.835
2025-02-04 11:25:00,413.12,242.4498
2025-02-04 11:30:00,413.05,242.3
2025-02-04 11:35:00,413.59,242.48
2025-02-04 11:40:00,413.0,242.11
2025-02-04 11:45:00,412.5199,241.81
2025-02-04 11:50:00,412.6518,241.95
2025-02-04 11:55:00,412.55,242.3005
2025-02-04 12:00:00,412.965,242.16
2025-02-04 12:05:00,412.27,241.93
2025-02-04 12:10:00,412.35,241.87
2025-02-04 12:15:00,411.58,241.6364
2025-02-04 12:20:00,411.2609,241.77
2025-02-04 12:25:00,411.06,241.15
2025-02-04 12:30:00,410.8,241.17
2025-02-04 12:35:00,411.24,241.19
2025-02-04 12:40:00,411.14,241.345
2025-02-04 12:45:00,411.0599,241.36
2025-02-04 12:50:00,411.365,241.548
2025-02-04 12:55:00,411.73,241.72
2025-02-04 13:00:00,411.2916,241.16
2025-02-04 13:05:00,411.1324,240.89
2025-02-04 13:10:00,411.11,241.1301
2025-02-04 13:15:00,411.395,241.145
2025-02-04 13:20:00,411.665,241.195
2025-02-04 13:25:00,411.755,241.2485
2025-02-04 13:30:00,411.81,241.64
2025-02-04 13:35:00,411.32,241.57
2025-02-04 13:40:00,411.57,241.8968
2025-02-04 13:45:00,411.7893,241.9801
2025-02-04 13:50:00,411.719,241.86
